Instance_ID,Position_Part_1_x,Position_Part_1_y,Position_Part_1_z,Anonymous_F1_Part_1,Anonymous_F2_Part_1,Anonymous_F3_Part_1,Anonymous_F4_Part_1,Anonymous_F5_Part_1,Anonymous_F6_Part_1,Position_Part_2_x,Position_Part_2_y,Position_Part_2_z,Anonymous_F1_Part_2,Anonymous_F2_Part_2,Anonymous_F3_Part_2,Anonymous_F4_Part_2,Anonymous_F5_Part_2,Anonymous_F6_Part_2,Position_Part_3_x,Position_Part_3_y,Position_Part_3_z,Anonymous_F1_Part_3,Anonymous_F2_Part_3,Anonymous_F3_Part_3,Anonymous_F4_Part_3,Anonymous_F5_Part_3,Anonymous_F6_Part_3,Position_Part_4_x,Position_Part_4_y,Position_Part_4_z,Anonymous_F1_Part_4,Anonymous_F2_Part_4,Anonymous_F3_Part_4,Anonymous_F4_Part_4,Anonymous_F5_Part_4,Anonymous_F6_Part_4,Anonymous_W1,Anonymous_W2,Anonymous_W3,Anonymous_W4,Anonymous_W5,Anonymous_W6,Anonymous_W7,Anonymous_W8,Anonymous_W9,Anonymous_W10,Action
AR4830,5.052855,4.446271,1.931515,0.00500143,0.00128116,-9.306e-05,0.00172407,0.0004081000000000001,1.412e-05,6.385788,4.475008,1.8458709999999998,-0.00114377,-0.00075532,-4.176e-05,-1.087e-05,-7.086e-05,4.3e-07,4.834425,4.388445,1.9453,0.00054491,-0.0006367000000000001,0.00010957,0.00015635,-8.45e-05,4.532e-05,6.127383,4.467391,1.917087,-0.00092558,-0.00104518,-4.045e-05,0.00812401,-0.00094559,-0.00047838,4.912668,1.884252,2.1189709999999997,4.8467519999999995,4.2369900000000005,2.139842,104.3033666438448,4.0,228.99936600215446,3.2264223258321283,Action_2
AR5537,2.3552880000000003,2.7600029999999998,2.063939,-0.0102103,-0.0075317,-0.00213725,0.00366341,-0.00017834,-0.000454,2.922405,2.434511,1.955411,0.00965376,-0.01369967,0.01171381,-0.0020604,0.00167643,-0.00011904,2.268712,3.122321,2.146257,-0.01252323,-0.01224919,-0.00352959,0.00243936,-0.00064785,-0.00052553,3.0733639999999998,2.488595,1.9987869999999999,0.00495847,-0.00683191,0.01070237,-0.00147295,0.00199063,-9.441e-05,2.332624,1.0933700000000002,2.309862,2.422637,3.4308400000000003,2.417043,53.9635121781308,2.0,128.39944369760155,2.321215099444254,Action_1
AR0520,3.8354220000000003,4.422683,1.322642,-3.604e-05,-0.00196431,8.31e-05,2.5e-06,0.00038949,-3.512e-05,5.99567,4.289105,1.2750569999999999,0.00060837,-0.00252216,-0.00017399,8.96e-06,0.00028229,3.971e-05,3.908926,4.412908,1.367433,-0.00106475,-0.00172097,-0.00020275,5.36e-05,6.440000000000001e-05,-7.77e-06,6.025062999999999,4.426085,1.31361,0.00026322,-0.00294906,0.00012676,-0.00044405,-0.00198995,-2.183e-05,5.0163720000000005,1.678855,1.7459810000000002,5.038524,4.406817,1.72052,87.8069405415011,3.0,160.70765660812563,2.959474649482912,Action_1
AR9127,4.458826999999999,5.34305,1.584286,-0.00019105,-0.00023123,5.481e-05,2.789e-05,-2.46e-06,1.72e-06,6.194368,4.706107,1.447838,5.784e-05,3.891e-05,4.981e-05,-8.7e-07,3.34e-06,-1.63e-06,4.476726,4.97918,1.61716,-0.00036075,-0.00024483,4.912e-05,2.827e-05,-6.35e-06,-2.6e-07,6.350618,4.6398839999999995,1.496198,0.00014889,-0.00019784,2.279e-05,-1.039e-05,-8.57e-06,-1.11e-06,5.559722,1.491773,1.7155669999999998,5.6151029999999995,4.220519,1.717914,95.61774241272457,3.0,170.33469978795762,3.0883775015975616,Other_Action
AR2440,5.56569,4.380507,1.476808,-0.00014519,-0.00023278,-0.00014953,0.00023577,-7.165e-05,0.00010721,5.053284,4.445126,1.484073,0.01800055,0.00790018,0.0002472,0.00143838,0.00184852,-0.00020201,5.203407,4.320005,1.54075,-0.00038791,-3.824e-05,-0.00016436,0.00015248,-3.217e-05,8.663e-05,5.364861,4.376176999999998,1.5387819999999999,0.01348413,0.00574496,0.00025141,0.00111379,0.00143509,-0.00015802,5.240545,1.672168,1.744189,5.220244,4.252679,1.752275,91.62700965038677,3.0,166.92601607317044,3.023326139040411,Other_Action
AR1710,5.184237,4.307911,1.477068,0.00021122,-0.00062916,9.033e-05,-2.241e-05,1.405e-05,5.72e-06,4.880609,4.27862,1.4899229999999999,0.00128167,-0.00031378,0.00012535,0.00014042,5.16e-06,2.693e-05,4.855852,4.259686,1.539649,0.00018199,-0.00048756,6.968e-05,-1.129e-05,-1.02e-05,8.400000000000001e-06,5.200332,4.258218,1.540187,0.00098877,-0.00018105,0.00010449,0.00011277,-2.22e-06,2.145e-05,5.166368,1.674924,1.7658650000000002,5.078878,4.291873000000002,1.739197,91.44906327678495,3.0,168.67526121591192,3.020448381998938,Other_Action
AR0762,5.327497,4.0430019999999995,1.491057,0.00021753,-0.00016615,5.051e-05,-5.268e-05,4.296e-05,3.2e-06,5.165547,3.9277580000000003,1.50635,0.00015439,-4.77e-05,4.784e-05,6.8e-07,-1.85e-06,-7.7e-07,5.049837999999999,3.9895099999999997,1.553835,0.00017972,-0.00013708,3.573e-05,-4.074e-05,1.985e-05,5.700000000000001e-06,5.3029160000000015,3.9874910000000003,1.558819,0.0006916,2.7399999999999995e-05,0.00015301,0.00031977,-6.389e-05,7.335e-05,5.216012999999999,1.46876,1.7534189999999998,5.2878989999999995,4.113617,1.746805,91.6760868966768,3.0,166.78850871520413,3.024211682149085,Other_Action
AR4535,3.406893,2.734089,1.447322,0.00178772,-0.01841981,0.00313097,-0.00147373,-0.00139791,-0.00011489,6.48454,2.872346,1.4524920000000001,0.00033683,-0.02210854,0.00300934,0.00065276,-0.00321664,-7.496e-05,3.424469,2.876026,1.420882,0.00104734,-0.01885095,0.00410422,-0.0015853,-0.00248854,8.9e-05,6.352807,2.978223,1.4513989999999999,0.00916684,-0.00691212,0.00354543,0.00068511,-0.00121921,-4.429e-05,5.2682839999999995,1.634711,1.7533900000000002,5.112493,4.268077,1.729084,92.59176996545963,3.0,169.3265559604843,3.0393019729470785,Other_Action
AR9286,3.88734,5.073824,1.836107,0.00102587,0.00243209,-0.00052572,-0.00137934,-0.00170471,0.00021096,5.123578,5.192702,1.705302,0.01165789,0.00141667,-0.00111082,-0.00059937,-0.00067404,6.034e-05,3.6975230000000003,4.929766000000001,1.870224,0.00101713,0.00242543,-0.0005242000000000001,-0.00138048,-0.00170559,0.00021115,5.288842,4.898901,1.747049,0.00814171,0.00035057,-0.00099757,-0.00042323,-0.00063914,4.586e-05,4.50162,1.889535,1.956386,4.523933,4.183879,1.9768919999999999,88.25833933596105,3.0,180.57296526638854,2.9676432308011687,Other_Action
AR0572,2.4552259999999997,3.869915,2.210068,-0.00039237,0.00019875,-6.071e-05,3.263e-05,-1.484e-05,6.75e-06,3.4600690000000003,4.2827839999999995,2.37303,-0.00023624,-0.00036434,-6.331e-05,3.75e-06,3.49e-06,2.4e-06,2.338579,3.8309599999999997,2.24473,0.00046016,-0.00021788,4.56e-06,-3.98e-06,1.8e-07,-8.4e-07,3.4413400000000003,3.984835,2.399724,-0.00019304,-0.00031448,-2.436e-05,-3.2e-07,-1.06e-06,7.9e-07,2.4824450000000002,0.8901641,2.375728,2.480028,3.4080779999999997,2.419594,59.06066223826184,2.0,143.34581766358107,2.428500379855848,Other_Action
AR9262,4.982467,4.190514,1.518506,0.00767105,0.00298298,-0.00179493,0.00475596,0.00184435,-0.00111717,4.598329,4.286539,1.487874,-0.00085,7.101e-05,-0.00014017,-0.00067475,-2.968e-05,-6.877e-05,5.046,4.269591,1.592884,-0.00823798,-0.00130502,-0.00223888,-0.00518109,-0.00084175,-0.00139594,4.97459,4.263928,1.539639,-0.00079953,0.0001098,-0.00014869999999999998,-0.0005775,6.309e-05,-9.569e-05,5.016461,1.6631,1.759395,5.040063,4.28667,1.739966,88.47541487955209,3.0,162.79236343900956,2.9708477579800348,Other_Action
AR4026,1.862182,3.8853739999999997,1.985149,-0.00480938,0.00728219,0.00314604,0.00021837,0.00036789,-9.02e-06,3.4786870000000003,2.351715,2.3599360000000003,0.0015325999999999998,0.03465578,-0.00401122,0.00061867,-0.00090133,8.237e-05,1.603725,3.717108,2.125093,-0.00398318,0.00230678,0.00114721,0.00020705,9.82e-06,-0.00010391,3.5294449999999995,2.62303,2.404296,0.00030198,0.02632206,-0.0034429,0.00025177,-0.00281285,-0.00019131,2.410545,0.8536071,2.429725,2.4159509999999997,3.4125970000000003,2.4442880000000002,58.65206117259746,2.0,145.42139636122806,2.4201159993118098,Action_1
AR0828,2.4246,3.8794489999999997,2.199927,0.00222672,-2.529e-05,9.229e-05,-0.00012883,-6.761e-05,-1.46e-06,3.379692,4.19486,2.3879330000000003,0.00038309,0.00010354,0.00010842,-3.257e-05,7.94e-06,-1.21e-06,2.380865,3.8174870000000003,2.2401869999999997,0.00013128,8.331e-05,4.865e-05,-1.58e-06,-4.42e-06,1.2e-07,3.386214,3.933938,2.4144740000000002,0.00040205,8.925e-05,9.264e-05,-4.61e-05,5.45e-06,-1.79e-06,2.651722,0.9077722,2.3777630000000003,2.498018,3.4052230000000003,2.414568,63.13672766234014,3.0,153.21534175078952,2.511009051733188,Other_Action
AR3378,4.582162,5.012777,2.329376,-0.00538404,-0.02145773,0.00229933,-0.00096469,0.00153789,0.00061833,4.786789,4.935873,2.328052,-0.0007070000000000001,0.02314549,0.02071395,-0.00355721,0.00442818,0.00329996,4.571903,4.987526,2.404811,-0.0061953,-0.010420100000000002,-0.02405772,-0.00196782,0.00084642,-0.00499383,4.78944,4.944739,2.387643,0.00306052,0.01621499,0.00866449,-0.00238262,0.00378538,0.00211425,4.701437,4.693882,2.625011,4.6942379999999995,4.968621,2.622435,123.646477303128,6.0,347.89548370868334,3.513022038189769,Action_1
AR3406,4.819024,3.872835,1.50025,0.02247254,-0.00863282,4.907e-05,-0.0003208,-0.00055577,-1.789e-05,5.352493,3.607332,1.493196,0.00074685,0.00019595,0.00024857,4.303e-05,-0.00028799,-2.382e-05,4.423704,4.05028,1.504691,-0.00056607,-0.00639596,5.883e-05,-0.0007564,-0.00055921,-4.13e-05,5.5625160000000005,3.7457230000000004,1.547134,-0.00177485,0.00423327,-5.6e-06,6.591e-05,-0.00017201,-5.062e-05,5.149133999999999,1.514502,1.7848650000000001,5.197554,4.218422,1.7546389999999998,92.12434533049787,3.0,170.8183281841631,3.0315852382722146,Other_Action
AR0358,1.160551,5.083112,2.338485,0.00529303,-0.00324898,-0.0004541,0.00019296,-0.00019201,-2.986e-05,4.54911,4.396506,1.983917,-0.00704296,-0.01419139,0.00157953,1.272e-05,-0.0009088,-1.87e-06,1.205103,4.678155,2.344004,0.00465526,-0.0020670000000000003,-0.00026848,0.00020227,-9.455e-05,-2.135e-05,4.25476,4.019457,2.086951,-0.00802364,-0.01232404,0.00263696,-0.00018502,-0.00090443,9.61e-05,2.8067330000000004,1.363016,2.2089790000000002,2.457706,3.466674,2.407633,62.08534321096845,2.0,141.87035148960587,2.489982782190873,Action_1
AR5322,5.328089,4.271501,1.4887629999999998,0.00010978,6.343e-05,1.818e-05,2.868e-05,2.574e-05,5.04e-06,4.603786,4.37006,1.499279,-0.0005113,0.00013201,7.307e-05,-0.00407623,0.0011535,-0.00025632,5.002394000000002,4.209319,1.581053,-0.0001121,3.009e-05,1.925e-05,1.966e-05,1.096e-05,4.35e-06,4.981688,4.319153,1.549994,-0.00038719,0.0002049,4.089e-05,-1.328e-05,3.069e-05,-1.35e-06,5.005319,1.6673330000000002,1.7582900000000001,5.042635,4.277268,1.7441209999999998,88.2237104583118,3.0,162.2544979479891,2.9666146268954448,Other_Action
AR4001,2.076459,3.9851660000000004,2.205869,0.00153397,-0.00071765,-5.820000000000001e-05,4.325e-05,1.4499999999999997e-05,-2.522e-05,2.982616,1.1905290000000002,2.147049,-0.00071769,0.00375862,-1.142e-05,5.841e-05,5.563e-05,-2.123e-05,1.8191869999999999,3.863725,2.2471229999999998,0.00105518,-4.413e-05,7.79e-06,3.849e-05,5.311e-05,-1.82e-06,3.2086259999999998,1.144773,2.185915,-0.00079948,0.00273555,-4.829e-05,8.27e-05,6.204e-05,-2.503e-05,2.3088919999999997,0.8364761000000001,2.414554,2.453074,3.346279,2.42748,55.831530841796464,2.0,137.60732852761492,2.361132019639732,Action_1
AR3196,3.861531,5.081915,1.839596,0.00073756,0.00065857,-0.00019301,0.00016933,5.5e-05,-2.723e-05,5.782464,5.4089300000000025,1.661229,0.00340138,0.00222414,1.561e-05,0.00063978,0.00056505,-4.73e-06,3.671728,4.937868,1.8737099999999998,0.00075296,0.00067024,-0.00019576,0.00016938,5.504e-05,-2.723e-05,5.6806300000000025,5.008309,1.714379,0.00186947,0.00207146,-0.00020151,0.00035727,0.00041609,-3.71e-05,4.508683,1.90468,1.9548020000000002,4.532109999999999,4.201162,1.978561,88.3262267407782,3.0,180.66215392348667,2.96876784975956,Other_Action
AR0799,5.36298,4.680022,1.4634969999999998,0.01152508,0.00196575,0.00124933,0.00397843,0.00092059,-0.00018992,6.374771,4.4398480000000005,1.4568649999999999,-0.02854481,0.01386498,0.00102892,-0.00372094,0.00264524,-6.354e-05,5.16962,4.589027,1.492084,0.01088467,0.00235903,0.00133815,0.0025376,0.00081853,-0.00010948,6.4313720000000005,4.449877,1.484175,-0.0198038,0.01026835,0.00133409,-0.00456485,0.00153922,-0.00019847,5.717668,1.703643,1.768087,5.6622410000000025,4.201442,1.7267689999999998,101.33124038267523,3.0,186.3202060676891,3.1795179604958985,Other_Action
AR0639,3.99951,5.289156,1.82287,0.0007476,-0.00118594,-0.0001864,-0.00143778,-0.00304261,0.00034044,5.048936,5.266472,1.829334,-0.00027547,-0.00094338,5.904e-05,8.132e-05,-0.0001528,2.5e-05,3.747185,5.0329559999999995,1.8560169999999998,0.00079435,-0.00113847,-0.0001925,-0.00147369,-0.0030321,0.00033357,5.286536,5.006575,1.865541,-0.00031949,-0.00089522,5.236e-05,8.217e-05,-0.00015374,2.514e-05,4.5207510000000015,1.813734,1.962693,4.52831,4.15906,1.967048,88.91679855431603,3.0,182.05980663500617,2.978732338167194,Other_Action
AR3308,3.165425,5.401184,2.068435,0.01271915,-0.01114879,-0.00361514,0.00030546,0.00209394,0.00025916,6.404229,5.442883,2.041559,-0.01213642,-0.00972888,-0.00477162,-0.00083755,0.0019625,8.11e-06,3.3866199999999997,5.124752,2.086852,0.00897591,-0.00821091,-0.00173439,-0.00079883,0.00192291,-0.00064752,6.190343,5.149185,2.0706740000000003,-0.00798901,-0.00957507,-0.00163915,-0.0011003,-0.00012875,-5.36e-05,4.964103,1.876868,2.1086400000000003,4.8792089999999995,4.255414,2.1260470000000002,104.88269204207528,4.0,229.14669011095359,3.2353525541925103,Action_1
AR4017,4.464799,4.443528,1.5237530000000001,-0.00178929,0.00372199,-0.00115842,-2.444e-05,0.00105753,7.634e-05,5.624025,3.623843,1.42524,-8.761e-05,-0.00817603,0.00313285,0.00037218,-0.00158577,6.4e-07,4.2770529999999995,4.474094999999998,1.551044,-0.00144117,0.00308556,-0.00021326,-0.00274114,0.00024897,0.00068034,5.6267879999999995,3.627971,1.410274,-0.00025985,-0.01076089,0.00263835,0.00079431,-0.00108146,3.579e-05,4.984304,1.674869,1.7576009999999995,5.084734,4.3015669999999995,1.738866,87.82290018682177,3.0,161.56217841098106,2.9598002795296843,Action_1
AR4664,1.9876779999999998,3.984428,2.213938,0.00341687,-0.00023915,-0.00019507,0.00087826,0.00010491,-7.749e-05,2.971732,1.086154,2.153378,0.00042982,0.00308926,-0.00013064,0.000186,0.00013171,-3.007e-05,1.7139099999999998,3.8574050000000004,2.258718,0.00424158,-0.0001159,-0.0004131,0.00117071,-6.6e-07,-0.00015711,3.1886959999999998,1.05865,2.194309,0.00075278,0.0025982,-0.00020942,0.00028242,0.00017553,-4.823e-05,2.296446,0.8365083000000001,2.4147060000000002,2.452698,3.3370830000000002,2.429245,55.534267916759326,2.0,136.89042757149514,2.3548337382660374,Action_1
AR5405,5.279371,3.06047,1.469226,-0.00049776,0.00053831,-0.00014874,-9.88e-05,0.00010097,3.735e-05,4.985571,3.5436379999999996,1.58067,-0.01592474,0.00268948,-0.00197957,0.00013646,9.241e-05,2.991e-05,5.115916,3.225925,1.510859,-0.00071987,0.00050443,-0.00016375,-5.162e-05,0.00011487,4.364e-05,5.0104690000000005,3.858304,1.650527,-0.00156721,-0.00807742,-0.00388819,8.621e-05,0.00011504,3.745e-05,5.605703,1.261693,1.750491,5.483884,4.139501999999999,1.731683,98.35433198958769,3.0,177.3911536556713,3.132528156325654,Action_1
AR5112,3.905066,5.33408,1.791956,0.00315583,0.00435844,-0.0008583999999999999,-0.00032667,0.00012839,7.153e-05,4.986489,5.342206,1.807668,-0.00028296,0.00048635,5.134e-05,0.00100575,-0.00077997,0.00037626,3.760422,5.092715,1.826283,0.00117091,0.00274846,-0.00067701,0.00027935,0.00153252,1.886e-05,5.203971,5.066975,1.8435080000000001,-0.00026412,0.00046253,5.446e-05,0.00100985,-0.00076876,0.00037392,4.414467,1.8082630000000002,1.9630279999999998,4.4658120000000014,4.191397,1.956941,86.84440317095364,3.0,178.05714318128182,2.943759896132156,Other_Action
AR3863,3.666323,3.019086,1.6623580000000002,-0.01079316,0.03680748,-0.00575444,-0.00088656,0.00231422,-0.00037913,6.613197,2.676452,1.642323,0.00704441,0.0492127,-0.00614453,0.00398996,0.00323399,-0.00081703,3.8124800000000003,2.960632,1.661818,-0.00401368,0.03523834,-0.00532266,-0.00164367,0.00050192,-0.00069663,6.552469,2.986397,1.6711650000000002,0.00532772,0.03862207,-0.00482022,0.00250577,0.00301795,-0.00048265,5.004595,1.760916,1.6794630000000002,5.069414,4.204094,1.728833,84.26344425465919,2.0,148.92039326836667,2.8991433445907777,Action_1
AR3857,4.134832,5.43609,1.743707,-0.00272449,0.00125675,0.0003873,-0.00018271,0.00016232,-1.87e-05,5.457778,4.762639,1.643291,0.01212417,0.00085299,-0.00014482,-0.00029092,-0.00078391,-0.00016978,3.926383,5.139719,1.774893,-0.00109987,0.00014872,0.00036498,-2.23e-06,5.047e-05,-1.16e-05,5.465159,4.674392,1.7069459999999999,0.00835366,-0.00581178,0.0014027,-0.00029472,-0.00161727,7.288e-05,4.796418,1.8198419999999997,1.9461439999999999,4.658374,4.1379589999999995,1.9344299999999999,93.53796272810669,3.0,189.56877651800644,3.0552446894139265,Other_Action
AR1546,2.166242,3.939332,2.196728,0.00701552,0.00528899,0.00032472,-0.00032999,0.00059216,4e-05,2.357385,3.919863,2.2152819999999998,0.00311337,6.746e-05,0.00084053,-0.00016603,-0.0005549999999999999,6.221e-05,1.9056950000000001,3.8486839999999995,2.238813,0.0067152,0.00387672,-2.58e-06,-0.00078622,0.00018911,5.156e-05,2.648015,3.7567459999999997,2.300321,-0.00118612,0.00072019,-0.00017889,-0.00046305,0.00019083,-8.532e-05,2.4083360000000003,0.8574086,2.398536,2.463567,3.433018,2.42739,57.84938065951207,2.0,141.69732124669824,2.4034310050625542,Other_Action
AR5901,4.885544,5.018777,1.4602760000000001,0.00092961,5.400000000000002e-06,0.00023653,0.0001176,0.00014611,2.307e-05,4.894282,4.987894,1.4710459999999999,-0.00175119,0.00016319999999999998,5.535e-05,-0.00029164,5.505e-05,7.64e-06,4.671915,4.9667,1.506679,-0.00019843,-9.081e-05,6.926e-05,-0.00012924,-1.448e-05,-6.3e-06,5.015239,4.9238550000000005,1.489316,-0.0011622,-7.74e-05,-3.91e-06,-0.00013702,2.301e-05,-8.47e-06,5.1508970000000005,1.638007,1.77078,5.133458999999998,4.301322,1.734004,91.43186049792801,3.0,168.9513054777749,3.020116784109516,Other_Action
AR2748,1.876413,4.562263,2.215274,0.00025469,6.167e-05,8.23e-06,-1.759e-05,-3.21e-06,-5.2e-07,3.750157,2.674562,2.194852,0.00289571,-0.01072218,0.00014324,-3.274e-05,-0.00022185,4.976e-05,1.696836,4.269591999999999,2.248748,0.00016174,0.00011043,-1.978e-05,-1.075e-05,-6.72e-06,1.28e-06,3.7910480000000004,2.96943,2.252656,0.00473004,-0.00863709,0.00018075,0.00014029,-0.00053767,-7.85e-06,2.425549,0.8705723,2.396399,2.472611,3.443799,2.431908,58.210983733401896,2.0,142.49481922390828,2.4109299446584918,Action_1
AR9713,1.407159,3.3208550000000003,2.0532,-0.00267596,0.00672141,6.47e-05,4.141e-05,-0.00030156,4.5e-07,3.939773,3.7610050000000004,1.959789,0.00778632,-0.00052708,0.00054972,-0.00029651,7.409e-05,-3.476e-05,1.457423,3.386764,2.073649,-0.00254621,0.00587074,9.752e-05,9.4e-07,-0.00031373,-2.228e-05,3.722382,3.8969910000000003,2.0089040000000002,0.00754033,0.00013679,0.00037815,-0.0004075,5.39e-05,-3.586e-05,3.086993,1.3030950000000001,2.2246799999999998,2.91265,4.075175,2.2385200000000003,68.79441145703751,3.0,158.35589144686722,2.620605194843359,Other_Action
AR1986,4.5438730000000005,5.1434120000000005,2.4969740000000002,-0.00182792,0.00210423,-0.00285129,5.73e-05,0.00016195,0.0003663,4.857703,4.791945,2.26019,-0.00982393,-0.03795081,0.00619151,0.00081916,-0.00077218,0.00114386,4.551861,5.096595,2.511278,-0.00143572,0.00187724,-0.00293481,4.15e-05,0.00013305,7.124e-05,4.859281,4.806731,2.279383,-0.00596499,-0.03191345,0.01486084,0.00064952,-0.00080326,0.00100374,4.657629,4.6974029999999996,2.5676930000000002,4.676311,4.963717,2.6022830000000003,119.82573264304985,6.0,330.99227405438165,3.458230961040196,Other_Action
AR2190,1.584863,3.0362970000000002,2.020531,-0.00028018,-0.00067061,9.995e-05,-6.237e-05,-5.334e-05,1.635e-05,4.238935,2.5691610000000003,2.151957,0.00018363,0.00038054,-0.00087369,4.144e-05,1.737e-05,6.59e-06,1.576367,3.21535,2.0279439999999997,-0.0003604,-0.00019405,0.00016371,-5.998e-05,-3.551e-05,2.606e-05,4.1423879999999995,2.884745,2.174665,6.182e-05,0.00176086,-0.00082741,-1.923e-05,0.00020908,3.397e-05,2.694121,1.306655,2.218725,2.630553,4.0928949999999995,2.243203,59.88280192945936,2.0,138.21147142716472,2.4448954202020583,Action_2
AR0267,1.877504,4.600048999999999,2.244735,-0.00347234,0.00277696,0.00037335,-0.00010161,0.00015158,4.047e-05,2.388666,4.04745,2.2209209999999997,0.00164676,-0.00226955,-0.00030394,-9.298e-05,0.00021254,3.93e-06,1.809985,4.312557,2.272253,-0.00301997,0.00215502,0.00037656,9.12e-06,2.448e-05,-2.96e-06,2.703546,3.847487,2.261748,0.00190098,-0.00083268,3.923e-05,-9.823e-05,7.194e-05,-1.06e-05,2.251689,0.8141285,2.41751,2.389094,3.38692,2.439609,54.5157234464048,2.0,134.5496946881381,2.3331268020384153,Other_Action
AR5344,4.556029,4.881204,2.2114759999999998,-0.00521849,-0.02152908,0.05462131,-0.00061609,-0.00181902,0.00495537,4.777607,5.062746,2.3519520000000003,0.00630862,0.0136148,0.020426,0.00021408,0.00024678,0.00026736,4.556578,4.890382,2.234619,-0.00870311,-0.01701029,0.04399067,0.00025858,-0.00348052,0.00375978,4.800344,5.029749,2.37321,0.00251392,0.00886321,0.01536361,0.00034642,-0.00022825,-7.582e-05,4.687292,4.699565,2.475682,4.70408,4.962549,2.547678,116.27588660643923,6.0,311.18394109678763,3.4065003204379716,Other_Action
AR4826,1.234208,5.089286,2.463205,-0.00096753,-0.00030636,-3.504e-05,2.169e-05,9.531e-05,1.207e-05,2.126751,2.995991,1.98597,0.00186496,0.01947155,0.00123344,-0.00055091,0.00144553,-0.00010517,1.274865,4.50989,2.481925,-0.00095233,0.00063113,-8.901e-05,2.407e-05,-5.342e-05,9.91e-06,2.431079,2.926743,2.034466,0.00298083,0.01328248,0.00122471,9.799e-05,0.00084408,-1.8100000000000006e-05,2.189848,0.8706575999999999,2.4299060000000003,2.365861,3.460341000000001,2.440404,53.293114801066025,2.0,132.5100316040407,2.3067563361326227,Action_1
AR3354,4.9234029999999995,5.300339,1.488561,-0.00170747,-0.0021505,0.00026866,0.00087452,0.0009595,-0.00011414,4.922213,5.451211,1.456416,0.0006712999999999999,-3.27e-05,-0.00012,-0.00121688,0.00238907,-0.00036445,4.686427,5.063589,1.534333,-0.00183415,-0.00248791,0.00055684,1.61e-06,7.582e-05,-3.083e-05,5.157522,5.162184,1.5076129999999999,0.00027011,0.00019244,-0.00015502,-0.00023181,0.00124319,-0.00018211,5.353930999999998,1.667072,1.7470119999999998,5.260509,4.314905,1.7314490000000002,93.7608030075864,3.0,170.99450529204952,3.0583298880552428,Other_Action
AR1867,0.8688831,5.59641,2.109109,0.00028032,-0.00108011,-0.0003618,-0.00013378,-0.00015426,-5.389e-05,4.78838,2.0734630000000003,2.198467,-0.00397087,0.00248966,0.00014833,0.00034273,-0.00031006,1.892e-05,1.033244,5.244546,2.114523,0.0004383,-0.00083238,-0.00038863,-0.00015325,-7.725e-05,-4.839e-05,4.6375470000000005,2.405451,2.185714,-0.00349987,0.00217578,0.00012322,0.00026916,-0.0002462,1.022e-05,2.7050400000000003,1.314103,2.212837,2.5744759999999998,4.057601,2.244264,59.96258794872077,2.0,138.01953887558642,2.4465920376065973,Action_1
AR8299,1.697164,2.7610740000000003,2.016722,0.00017945,0.00262389,-0.00017061,1.136e-05,-7.583e-05,7.66e-06,3.490211,4.225338,2.019232,0.00029913,0.00109134,-0.00041676,-1.508e-05,5.605e-05,-6e-08,1.6808169999999998,2.9107540000000003,2.020877,0.00010032,0.00123439,-7.582e-05,-3.7000000000000006e-06,-0.00019138,8.07e-06,3.508572,4.181166,2.055116,-0.00051704,0.00097038,-0.00053246,-0.0002697,0.00023227,-0.00011612,2.821691,1.282009,2.2378709999999997,2.633109,4.05587,2.245543,63.252600076608296,2.0,146.75082122886948,2.512882898159204,Action_2
AR5632,4.795783,5.460344,1.529762,-0.00151922,0.00106968,0.00018923,4.917e-05,-0.00033469,-5.1e-07,6.614733,4.7769379999999995,1.464246,0.00610306,-0.0025635,0.00047371,-8.803e-05,0.00015903,-1.42e-06,4.639768,5.099711,1.5443209999999998,-0.00086989,0.0009262,0.00027471,3.06e-06,-0.00032376,-3.53e-06,6.611437,4.661035,1.518578,0.00496714,-0.00301906,0.00052431,-0.00030166,0.000196,1.14e-05,5.476001999999999,1.4904899999999999,1.7037959999999999,5.632134,4.220651999999999,1.71175,93.5376158122337,3.0,165.65985526990048,3.0545032826291076,Other_Action
AR4568,3.677925,5.307823,1.829893,0.00063106,-0.00073964,-2.857e-05,1.321e-05,-0.00011877,1.024e-05,5.01853,5.265026,1.828595,0.00078665,-0.00046185,-0.00026292,-5.253e-05,0.00024722,-4.658e-05,3.635841000000001,5.039567,1.856166,0.00043896,-0.00069781,-1.815e-05,8.7e-07,-0.00012005,1.043e-05,5.221044999999998,4.9836540000000005,1.8660330000000005,-2.469e-05,-0.00017969,-2.278e-05,-7.755e-05,0.00027018,-3.102e-05,4.424197,1.832436,1.973143,4.46626,4.188104,1.972115,87.4827850254204,3.0,180.29047743475712,2.954585138589004,Other_Action
AR1290,5.337582,2.858775,1.454442,-0.001334,0.01585827,0.00214394,-0.00043263,0.00141632,-0.00054619,4.585457,5.338539,1.55901,0.00949004,-0.10725764,-0.00132498,0.00023153,-0.01166595,-0.00034693,5.100213,2.929805,1.4864709999999999,0.0008759999999999999,0.01519691,0.00184572,-0.00039691,0.00140558,-0.00055101,5.689367,4.8810139999999995,1.6064370000000001,-0.01880902,-0.07292291,-0.00298711,-0.00224811,-0.00775847,-0.00056036,5.4529830000000015,2.205434,1.583955,5.516033,4.266636,1.728434,86.6081459273999,2.0,146.59318988245872,2.9389249204028682,Other_Action
